Species,Common name,Review ID,Zotero ID,Method,Site ID,Longitude,Latitude,Radius,Site Location,Sampling,#IDs,#routes,#conns,Years,Months start,Months end,Months sampled,Activities,Comments,,,
DECO,Leatherback,8WCFFF2I_Hays_etal_2004_Deco,8WCFFF2I,T,C,-48.1904,17.7918,5,Mid Atlantic Ocean,Argos,2,1,,2002,JUL; AUG,OCT,,FEE,,,,
DECO,Leatherback,9BWU7FZC_Benson_etal_2007_Deco,9BWU7FZC,MR,A,147.1372,-7.2257,1,"Kamiali Wildlife Management Area, near Huon Gulf, Papua New Guinea",Argos; flipper; PIT,20,1,,2001; 2002; 2003,JAN; FEB; DEC,JAN; FEB; DEC,,NES,,,,
DECO,Leatherback,9BWU7FZC_Benson_etal_2007_Deco,9BWU7FZC,T,A,147.1372,-7.2257,1,"Kamiali Wildlife Management Area, near Huon Gulf, Papua New Guinea",Argos; flipper; PIT,20,1,,2001; 2002; 2003,JAN; FEB; DEC,JAN; FEB; DEC,,NES,,,,
DECO,Leatherback,9BWU7FZC_Benson_etal_2007_Deco,9BWU7FZC,T,B,147.6449,-7.0828,1,Huon Gulf,Argos,20,2,,2001; 2002; 2003,(UNK),(UNK),,UNK,,,,
DECO,Leatherback,9BWU7FZC_Benson_etal_2007_Deco,9BWU7FZC,T,C,153.4646,-7.6837,5,Solomon Sea,Argos,20,2,,2001; 2002; 2003,(UNK),(UNK),,MIG,,,,
DECO,Leatherback,9BWU7FZC_Benson_etal_2007_Deco,9BWU7FZC,T,D,-179.313,-26.7448,10,20 degrees south latitude,Argos,7,3,,2001; 2002; 2003,(UNK),(UNK),,MIG,,,,
DECO,Leatherback,9BWU7FZC_Benson_etal_2007_Deco,9BWU7FZC,T,E,167.511,-18.791,1,New Hebrides Trench,Argos,5,2,,2001; 2002; 2003,(UNK),(UNK),,MIG,,,,
DECO,Leatherback,9BWU7FZC_Benson_etal_2007_Deco,9BWU7FZC,T,F,-179.313,-26.7448,10,South Pacific Ocean,Argos,3,2,,2002; 2003,(UNK),(UNK),,MIG,,,,
DECO,Leatherback,9BWU7FZC_Benson_etal_2007_Deco,9BWU7FZC,T,G,-169.2056,-37.2645,5,Southern Transition Waters,Argos,2,2,,2002; 2003,(UNK),(UNK),,OBS,,,,
DECO,Leatherback,9BWU7FZC_Benson_etal_2007_Deco,9BWU7FZC,T,H,-175.001,-20.6559,1,Waters off Tonga,Argos,2,1,,2002; 2003,(UNK),(UNK),,MIG,,,,
DECO,Leatherback,9BWU7FZC_Benson_etal_2007_Deco,9BWU7FZC,T,I,157.2439,-19.5959,5,Coral Sea,Argos,3,1,,2001; 2002; 2003,(UNK),(UNK),,MIG,,,,
DECO,Leatherback,9MUBTQA6_Marquez_M,9MUBTQA6,MR,A,-101.7102,17.624,5,Mexico nesting beaches,Flipper,3,,2,,(UNK),(UNK),,NES,,,,
DECO,Leatherback,9MUBTQA6_Marquez_M,9MUBTQA6,MR,B,-75.75,-30.5,1,"Mocha Island, Chile (-30.500000, -75.750000)",Flipper,2,,1,1988,(UNK),APR,,OBS,"The papers says -""Two adult female leatherback turtles, Dermochelys coriacea, were drowned by a purse seine using hand­crafted albacore fishing gear off the southwestern coast of Mocha Island, Chile (30º30' S, 75º45' W) on 14 April 1988."" Location of the island is way off, but the listed lat/longs have been convereted to decimal degrees and used here.",,,
DECO,Leatherback,9MUBTQA6_Marquez_M,9MUBTQA6,MR,C,-71.5,-33.5,1,"San Antonio, Chile (-33.500000, -71.500000)",Flipper,2,,1,1992,(UNK),JUN,,OBS,,,,
DECO,Leatherback,AJJPBE6H_Alstad_etal_2011_Deco,AJJPBE6H,G,A,-82.5284,28.0006,1,"Archie Carr National Wildlife Refuge, Melbourne Beach, Florida, USA",microsatellite,,,,,,,JAN,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,A,-62.9807,18.2629,1,"Captain's Bay Beach, Anguilla",Flipper,5,,3,2002; 2005; 2007; 2009,APR; MAY; (UNK),APR; MAY; (UNK),,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AA,-61.8896,17.0276,1,"Turner's Beach, Antigua",Flipper,2,,1,2009,APR,APR,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AB,-61.2149,13.0244,1,Bequia,Flipper,2,,1,2003,AUG,AUG,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AC,-62.6825,17.2951,1,"Key's Beach, St Kitts",Flipper,8,,4,2007; 2008; 2009; 2010; 2011,APR; JUN,APR; JUN,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AD,-62.9807,17.5083,1,"Zeelandia Beach, St Eustatuis",Flipper,2,,1,2009,JUN,JUN,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AE,-63.8467,11.1297,1,"Margarita Beaches - Playa el Agua, Parguito",Flipper,4,,1,2010,APR; MAY,APR; MAY,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AF,-64.8934,17.6797,1,"St Croix Beaches - Sandy Point, E of Hovensae Jetty, UVI Wetlands",Flipper,5,,2,2007; 2008; 2009; 2011,APR,APR,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AG,-60.9847,14.0253,1,"St Lucia Beaches - Vigie, Le Sport",Flipper,3,,2,2007; 2013,MAY,MAY,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AH,-61.1792,12.8723,1,"Pasture Bay, St Vincent",Flipper,3,,1,2010; 2012,MAY,MAY,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AI,-52.2603,4.9143,1,"Remire-Montjoly, French Guiana",Flipper,3,,2,2009; 2012,MAY; AUG,MAY; AUG,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AJ,-77.4504,8.6639,1,"Armila, Panama",Flipper,3,,2,2012,MAY,MAY,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AK,-66.2466,18.4706,1,"El Caracol, Puerto Rico",Flipper,2,,1,2012,JUN,JUN,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AL,-63.0289,18.2566,1,Anguilla,Flipper,,,,2002,(UNK),(UNK),,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AM,-61.8953,17.1,1,Antigua,Flipper,,,,2010,(UNK),(UNK),,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AN,-69.909,12.5,1,Aruba,Flipper,,,,2012,(UNK),(UNK),,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AO,-59.6415,13.2211,1,Barbados,Flipper,,,,2002,(UNK),(UNK),,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AP,-64.6472,18.4437,1,Tortola BVI,Flipper,,,,2002,(UNK),(UNK),,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AQ,-61.4544,12.4921,1,"Carriacou, Grenada",Flipper,,,,2002,(UNK),(UNK),,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AR,-83.2285,10.1628,1,Costa Rica (Caribbean coast),Flipper,,,,2011,(UNK),(UNK),,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AS,-61.4473,15.4417,1,Dominica,Flipper,,,,2003,(UNK),(UNK),,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AT,-61.7511,12.1226,1,Grenada,Flipper,,,,2002,(UNK),(UNK),,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AU,-62.5421,17.1589,1,Nevis,Flipper,,,,2002,(UNK),(UNK),,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AV,-62.9548,17.4918,1,St Eustatius,Flipper,,,,2002,(UNK),(UNK),,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AW,-62.7101,17.3414,1,St Kitts,Flipper,,,,2003,(UNK),(UNK),,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,AX,-62.6938,10.747,5,Venezuela,Flipper,,,,2002,(UNK),(UNK),,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,B,-61.4356,12.5258,1,"Petit Carenage Beach, Carriacou",Flipper,11,,5,2003; 2004; 2007; 2009; 2013,MAR; APR; MAY,MAR; APR; MAY,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,C,-61.2418,15.3283,1,"La Plaine Beach, Dominica",Flipper,14,,5,2004; 2005; 2006; 2007,APR; MAY; JUN,APR; MAY; JUN,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,D,-61.2937,15.5507,1,"Londonderry Beach, Dominica",Flipper,7,,3,2007; 2009; 2010,APR; MAY,APR; MAY,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,E,-61.4297,15.4189,1,"Mero Beach, Dominica",Flipper,2,,1,2012,MAY,MAY,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,F,-61.2514,15.3731,1,"Rosalie Beach, Dominica",Flipper,10,,4,2004; 2006; 2007,MAR; APR; MAY; JUN; JUL,MAR; APR; MAY; JUN; JUL,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,G,-61.6081,12.2248,1,"Levera Beach, Grenada",Flipper,86,,10,2003; 2004; 2005; 2007; 2008; 2009; 2010; 2011; 2012,MAR; APR; MAY; JUN; JUL; NOV,MAR; APR; MAY; JUN; JUL; NOV,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,H,-62.6029,17.2046,1,"Lover's Beach, Nevis",Flipper,3,,2,2005; 2009,APR; (UNK),APR; (UNK),,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,I,-62.9807,17.5083,1,"Zeelandia Beach, St Eustatuis",Flipper,6,,3,2004; 2005; 2007; 2008; 2009,APR; MAY; JUN,APR; MAY; JUN,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,J,-62.8012,17.407,1,"Sandy Bay Beach, St Kitts",Flipper,2,,1,2009,MAY,MAY,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,K,-62.7036,10.7549,1,"Cipara Beach, Venezuela",Flipper,59,,5,2004; 2005; 2006; 2007; 2008; 2009; 2010; 2011,MAR; APR; MAY; JUN,MAR; APR; MAY; JUN,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,L,-62.8737,10.6985,1,"Querepare Beach, Venezuela",Flipper,41,,2,2003; 2004; 2005; 2006; 2007; 2008; 2009; 2010; 2011; 2012,MAR; APR; MAY; JUN,MAR; APR; MAY; JUN,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,M,-59.5173,13.047,1,"Silver Sands Beach, Barbados",Flipper,2,,1,2007,MAY,MAY,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,N,-59.52,8.269,1,"Shell Beach, Guyana",Flipper,2,,1,2007,JUN,JUN,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,O,-62.7079,17.3383,1,"Key's Beach, St Kitts",Flipper,5,,3,2005; 2007; 2008; 2009,APR; MAY; JUL,APR; MAY; JUL,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,P,-63.0234,18.035,1,"Guana Bay, Sint Maarten",Flipper,2,,1,2009,APR,APR,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,Q,-61.6462,15.8463,1,"Terre de Bas, Les Saintes",Flipper,2,,1,2007,MAY,MAY,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,R,-61.6081,12.2248,1,"Levera Beach, Grenada",Flipper,4,,2,2003; 2004; 2012,MAY; JUN,MAY; JUN,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,S,-61.0572,10.8422,1,"Trinidad - Matura, Grande Riviere, Grande Tacarib, and Fishing Pond beaches",Flipper,145,,8,2004; 2005; 2006; 2007; 2008; 2009; 2010; 2011; 2012,MAR; APR; MAY; JUN; JUL; AUG; (UNK),MAR; APR; MAY; JUN; JUL; AUG; (UNK),,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,T,-61.4431,12.6116,1,Union - Bloody Bay and unknown beach,Flipper,4,,1,2009; 2011; 2013,APR; JUN,APR; JUN,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,U,-60.6961,11.2822,1,"Tobago Beaches - Turtle Beach, Grafton, L'anse Fourmi, Mt Irvine Back Bay",Flipper,16,,4,2007; 2009; 2010; 2011; 2012,APR; MAY; JUN,APR; MAY; JUN,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,V,-62.7036,10.7549,1,"Cipara Beach, Venezuela",Flipper,2,,1,2004,JUL,JUL,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,W,-61.7727,16.3496,1,"Guadeloupe Beaches - Grande Anse, Cluny, Nogent, Saint-Francois",Flipper,8,,6,2007; 2009; 2010; 2012,APR; MAY; JUN,APR; MAY; JUN,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,X,-61.0184,14.8105,1,"Martinique Beaches - Lorrain, Margot Charpentier, Anse Charpentier, Grande Terre, Ste Marie",Flipper,23,,4,2007; 2008; 2009; 2010; 2011,MAR; APR; MAY; JUN,MAR; APR; MAY; JUN,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,Y,-61.4421,12.5234,1,"Carriacou Beaches - Petit Carenage, Anse la Roche",Flipper,16,,2,2005; 2007; 2008; 2009; 2010; 2011; 2012; 2013,MAR; APR; MAY; JUN,MAR; APR; MAY; JUN,,NES,,,,
DECO,Leatherback,AVGNB4B3_Horrocks_etal_2016_Deco,AVGNB4B3,MR,Z,-61.2446,15.4726,1,"Dominica Beaches - La Plaine, Londonderry",Flipper,3,,1,2006; 2007,MAY; JUL,MAY; JUL,,NES,,,,
DECO,Leatherback,B6RM65UZ_Almeida_etal_2011_Deco,B6RM65UZ,MR,A,-39.7205,-19.0328,1,"Espirito Santo nesting beaches, Brazil",Flipper,4,,,2005,NOV; DEC,NOV; DEC,,NES,,,,
DECO,Leatherback,B6RM65UZ_Almeida_etal_2011_Deco,B6RM65UZ,MR,B,-39.7205,-19.0328,1,"Espirito Santo nesting beaches, Brazil",Argos; flipper,4,8,,2005; 2006,JAN; DEC,JAN; DEC,,NES,,,,
DECO,Leatherback,B6RM65UZ_Almeida_etal_2011_Deco,B6RM65UZ,T,B,-39.7205,-19.0328,1,"Espirito Santo nesting beaches, Brazil",Argos; flipper,4,8,,2005; 2006,JAN; DEC,JAN; DEC,,NES,,,,
DECO,Leatherback,B6RM65UZ_Almeida_etal_2011_Deco,B6RM65UZ,T,C,-39.6188,-19.6566,1,"Near mouth of Doce River, to 50 km offshore",Argos,4,6,,2005; 2006,JAN; DEC,JAN; DEC,,OBS,,,,
DECO,Leatherback,B6RM65UZ_Almeida_etal_2011_Deco,B6RM65UZ,MR,D,-44.5167,-24.983,1,"Off coast of Sao Paolo, Brazil (-24.983, -44.5167)",Argos; flipper,2,1,,2006,FEB,(UNK),,OBS,,,,
DECO,Leatherback,B6RM65UZ_Almeida_etal_2011_Deco,B6RM65UZ,T,D,-44.5167,-24.983,1,"Off coast of Sao Paolo, Brazil (-24.983, -44.5167)",Argos; flipper,2,1,,2006,FEB,(UNK),,OBS,,,,
DECO,Leatherback,B6RM65UZ_Almeida_etal_2011_Deco,B6RM65UZ,T,E,-50.5057,-31.2162,1,Coast of Rio Grande do Sul,Argos,2,2,,2006,FEB,APR,,OBS,,,,
DECO,Leatherback,B6RM65UZ_Almeida_etal_2011_Deco,B6RM65UZ,T,F,-52.7119,-35.1934,1,Waters off Uruguay,Argos,2,2,,2006,APR,APR,,OBS,,,,
DECO,Leatherback,B6RM65UZ_Almeida_etal_2011_Deco,B6RM65UZ,T,G,-46.0137,-23.993,1,Sao Paulo,Argos,2,2,,2006,JUN,(UNK),,OBS,,,,
DECO,Leatherback,B6RM65UZ_Almeida_etal_2011_Deco,B6RM65UZ,T,H,8.4647,-15.5754,5,Waters off Angola,Argos,2,1,,2007,JAN,(UNK),,OBS,,,,
DECO,Leatherback,B6RM65UZ_Almeida_etal_2011_Deco,B6RM65UZ,T,I,-56.2056,-35.4637,5,Rio de la Plata estuary,Argos,2,2,,2006,MAR,MAY,,FEE,,,,
DECO,Leatherback,B6RM65UZ_Almeida_etal_2011_Deco,B6RM65UZ,T,J,-45.2898,-25.429,1,Sao Paulo,Argos,2,1,1,2006,AUG,(UNK),,OBS,,,,
DECO,Leatherback,B6RM65UZ_Almeida_etal_2011_Deco,B6RM65UZ,T,K,-56.6496,-36.2138,5,Rio de la Plata estuary,Argos,2,,1,2007,JAN,JAN,,FEE,,,,
DECO,Leatherback,B6RM65UZ_Almeida_etal_2011_Deco,B6RM65UZ,T,L,-41.5359,-23.3664,1,Rio de Janeiro,Argos,2,2,,2006,MAR,(UNK),,OBS,,,,
DECO,Leatherback,B6RM65UZ_Almeida_etal_2011_Deco,B6RM65UZ,T,M,-38.7239,-17.6904,5,Bahia,Argos,2,2,,2006,MAY,(UNK),,OBS,,,,
DECO,Leatherback,B6RM65UZ_Almeida_etal_2011_Deco,B6RM65UZ,T,N,-38.853,-20.7169,5,Espirito Santo,Argos,2,1,,2006,(UNK),MAY,,OBS,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,T,A,132.55,-0.35,1,"Jamursba-Medi, Papua Barat, Indonesia (-0.350000, 132.550000); Wermon, Papua Barat, Indonesia (-0.433333, 132.833333)",Argos,45,4,,2003; 2004; 2005; 2006; 2007,JUL; AUG,JUL; AUG,,NES,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,T,B,132.833333,-0.433333,1,"Wermon, Papua Barat, Indonesia (-0.433333, 132.833333)",Argos,19,3,,2005; 2007,JAN; FEB,JAN; FEB,,NES,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,T,C,147.0714,-7.0818,1,"Kamiali Wildlife Management Area, Papua New Guinea (-7.266667, 147.133333); Maus Buang, Papua New Guinea (-6.900000, 146.950000)",Argos,18,2,,2001; 2003; 2005,JAN; FEB; DEC,JAN; FEB; DEC,,NES,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,T,D,158.1096,-8.2285,1,"Sasakolo, Santa Isabel Island, Solomon Islands (-7.800000, 158.683333); Litoghahira, Santa Isabel Island, Solomon Islands (-7.900000, 158.800000); Baniata, Rendova Island, Solomon Islands (-8.633333, 157.250000)",Argos,11,3,,2006,DEC,DEC,,NES,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,MR,E,-125.849493,39.737507,5,"Coast of California (37 N, 122 W)",Argos; Flipper; PIT,38,4,,2000; 2001; 2002; 2003; 2004; 2005; 2007,AUG; SEP; (UNK),(UNK),,FEE,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,T,E,-125.849493,39.737507,5,"Coast of California (37 N, 122 W)",Argos; Flipper; PIT,38,4,,2000; 2001; 2002; 2003; 2004; 2005; 2007,AUG; SEP; (UNK),(UNK),,FEE,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,T,F,130.9258,-0.6205,1,Waters between NW Bird's Head Peninsula & Raja Ampat Islands,Argos,,1,,,(UNK),(UNK),,OBS,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,T,G,134.4964,-1.1642,5,Waters between NE coast of Bird's Head Peninsula & Cenderawasih Bay,Argos,,1,,,(UNK),(UNK),,OBS,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,T,H,147.4608,-7.0296,5,Huon Gulf,Argos,,1,,,(UNK),(UNK),,OBS,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,T,I,158.4796,-8.1385,5,Santa Isabel & Malaita Islands,Argos,,1,,,(UNK),(UNK),,OBS,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,T,J,168.6105,11.8749,10,North Pacific Ocean,Argos,24,3,,,(UNK),(UNK),,MIG,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,T,K,-171.7254,38.6368,10,Kuroshio Extension,Argos,7,1,,,(UNK),(UNK),,FEE,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,T,L,-124.3304,47.2816,5,California Current Ecosystem,Argos,11,1,,,(UNK),(UNK),,FEE,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,T,M,116.3071,9.7115,10,South China Sea,Argos,14,1,,,(UNK),(UNK),,FEE,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,T,N,130.6242,36.6991,5,Sea of Japan,Argos,2,1,,,(UNK),(UNK),,OBS,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,T,O,131.6181,-2.2657,10,"Halmahera, Ceram, and Banda Seas",Argos,12,1,,,(UNK),(UNK),,FEE,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,T,P,168.8986,-34.6925,10,Western South Pacific Ocean & Tasman Sea,Argos,33,3,,,(UNK),(UNK),,FEE,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,T,Q,144.8628,-8.2858,5,Gulf of Papua,Argos,2,1,,,(UNK),(UNK),,FEE,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,T,R,-139.5872,9.9478,10,Equatorial Eastern Pacific,Argos,37,4,,,(UNK),(UNK),,FEE,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,T,S,150.4384,8.8066,10,West across Pacific,Argos,8,1,,,(UNK),(UNK),,MIG,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,T,T,-124.448,41.9355,5,Along Oregon and N. California coasts,Argos,4,2,,,(UNK),(UNK),,FEE,,,,
DECO,Leatherback,BCN55D59_Benson_etal_2011_Deco,BCN55D59,T,U,-112.5388,28.614,5,SW to 26 N and into Gulf of California,Argos,2,1,,,(UNK),(UNK),,OBS,,,,
DECO,Leatherback,BZJAH7T9_Witt_etal_2008_Deco,BZJAH7T9,T,A,11.0133,-3.8285,1,"Mayumba National Park, Gabon",Argos,8,4,,,JAN; FEB; MAR; SEP; OCT; NOV; DEC; (UNK),JAN; FEB; MAR; SEP; OCT; NOV; DEC; (UNK),,NES,,,,
DECO,Leatherback,BZJAH7T9_Witt_etal_2008_Deco,BZJAH7T9,T,B,11.067,-3.9211,1,"Continental shelf waters of Gabon & Congo, including the marine Mayumba National Park (Gabon) and Conkouati-Douli National Park (Congo)",Argos,8,4,,,JAN; FEB; MAR; SEP; OCT; NOV; DEC; (UNK),JAN; FEB; MAR; SEP; OCT; NOV; DEC; (UNK),,OBS,,,,
DECO,Leatherback,CCNV5BNV_Hays_etal_2004_Deco,CCNV5BNV,T,A,-61.6,12.2,1,"Levera Beach, Grenada (12.2, -61.6)",Argos,10,4,,2002; 2003,MAY; JUN; JUL; (UNK),MAY; JUN; JUL; (UNK),,NES,,,,
DECO,Leatherback,CCNV5BNV_Hays_etal_2004_Deco,CCNV5BNV,T,B,-23.0901,8.008,5,600 km west of African coast,Argos,2,2,,2002; 2003,(UNK),(UNK),,OBS,,,,
DECO,Leatherback,CCNV5BNV_Hays_etal_2004_Deco,CCNV5BNV,T,C,-44.2718,7.921,10,About 45W,Argos,2,1,,2002; 2003,(UNK),JUL,,OBS,,,,
DECO,Leatherback,CCNV5BNV_Hays_etal_2004_Deco,CCNV5BNV,T,D,-60.07,16.734,5,1000 km off coast of South America,Argos,2,1,,2002; 2003,(UNK),JUL,,OBS,,,,
DECO,Leatherback,CCNV5BNV_Hays_etal_2004_Deco,CCNV5BNV,T,E,-67.8484,40.9575,10,Off coasts of Cape Cod and Nova Scotia,Argos,3,2,,2003; 2004,(UNK),(UNK),,OBS,,,,
DECO,Leatherback,CCNV5BNV_Hays_etal_2004_Deco,CCNV5BNV,T,F,-58.7518,30.0624,10,About 30N,Argos,3,1,,2003; 2004,(UNK),JAN,,OBS,,,,
DECO,Leatherback,CCNV5BNV_Hays_etal_2004_Deco,CCNV5BNV,T,G,-17.7543,45.8215,10,Northerly latitudes between Azores and UK,Argos,6,2,,2003; 2004,(UNK),JAN; (UNK),,OBS,,,,
DECO,Leatherback,CCNV5BNV_Hays_etal_2004_Deco,CCNV5BNV,T,H,-22.6762,23.4738,10,"15-20W, off African west coast",Argos,4,1,,2003; 2004,(UNK),JAN,,OBS,,,,
DECO,Leatherback,EF7DG665_Benson_etal_2007_Deco,EF7DG665,T,A,132.33,-0.22,1,"Jamursba-Medi, Papua, Indonesia",Argos,10,4,,2003,JUL,JUL,,NES,,,,
DECO,Leatherback,EF7DG665_Benson_etal_2007_Deco,EF7DG665,T,B,-138.3584,36.0109,10,Eastern North Pacific Ocean,Argos,6,1,,2003,(UNK),(UNK),,OBS,,,,
DECO,Leatherback,EF7DG665_Benson_etal_2007_Deco,EF7DG665,T,C,121.6462,5.0096,10,Sulawesi & Sulu Seas,Argos,3,1,,2003,(UNK),(UNK),,OBS,,,,
DECO,Leatherback,EF7DG665_Benson_etal_2007_Deco,EF7DG665,T,D,108.1219,5.9266,10,South China Sea,Argos,2,1,,2003,(UNK),(UNK),,OBS,,,,
DECO,Leatherback,EF7DG665_Benson_etal_2007_Deco,EF7DG665,T,E,127.9959,32.7923,10,Sea of Japan,Argos,2,1,,2003,(UNK),(UNK),,OBS,,,,
